sample_id,region_id,region_rank,scanner_id,file_name,image_id,annotation_id,category_id,category_name,bbox,area,polygon_parts,vertex_count,image_width,image_height,correspondence_basis,bbox_x,bbox_y,bbox_width,bbox_height,bbox_center_x,bbox_center_y,bbox_max_side,bbox_area_pixels,fold
scc_02,scc_02__region_0010,10,cs2,scc_02_cs2.tif,6,65,4,Epidermis,"[5486.0,3262.0,309.0,401.0]",26067.5,372,0,6412,4586,within_image_annotation_id_rank,5486.0,3262.0,309.0,401.0,5640.5,3462.5,401.0,123909.0,0
scc_02,scc_02__region_0010,10,gt450,scc_02_gt450.tif,10,129,4,Epidermis,"[5605.0,3161.0,298.0,384.0]",24198.0,372,0,6790,4732,within_image_annotation_id_rank,5605.0,3161.0,298.0,384.0,5754.0,3353.0,384.0,114432.0,0
scc_02,scc_02__region_0010,10,nz20,scc_02_nz20.tif,8,97,4,Epidermis,"[6155.0,3667.0,345.0,444.0]",32446.0,372,0,7168,5392,within_image_annotation_id_rank,6155.0,3667.0,345.0,444.0,6327.5,3889.0,444.0,153180.0,0
scc_02,scc_02__region_0010,10,nz210,scc_02_nz210.tif,9,113,4,Epidermis,"[6365.0,3764.0,356.0,458.0]",34474.5,372,0,7440,5456,within_image_annotation_id_rank,6365.0,3764.0,356.0,458.0,6543.0,3993.0,458.0,163048.0,0
scc_02,scc_02__region_0010,10,p1000,scc_02_p1000.tif,7,81,4,Epidermis,"[2742.0,5030.0,408.0,315.0]",27130.0,372,0,4482,10859,within_image_annotation_id_rank,2742.0,5030.0,408.0,315.0,2946.0,5187.5,408.0,128520.0,0
scc_02,scc_02__region_0011,11,cs2,scc_02_cs2.tif,6,66,3,Dermis,"[2277.0,2719.0,3689.0,1700.0]",1898072.0,1752,0,6412,4586,within_image_annotation_id_rank,2277.0,2719.0,3689.0,1700.0,4121.5,3569.0,3689.0,6271300.0,0
scc_02,scc_02__region_0011,11,gt450,scc_02_gt450.tif,10,130,3,Dermis,"[2508.0,2637.0,3565.0,1603.0]",1757068.0,1752,0,6790,4732,within_image_annotation_id_rank,2508.0,2637.0,3565.0,1603.0,4290.5,3438.5,3565.0,5714695.0,0
scc_02,scc_02__region_0011,11,nz20,scc_02_nz20.tif,8,98,3,Dermis,"[2560.0,3062.0,4135.0,1867.0]",2360511.5,1752,0,7168,5392,within_image_annotation_id_rank,2560.0,3062.0,4135.0,1867.0,4627.5,3995.5,4135.0,7720045.0,0
scc_02,scc_02__region_0011,11,nz210,scc_02_nz210.tif,9,114,3,Dermis,"[2675.0,3140.0,4248.0,1911.0]",2496435.5,1752,0,7440,5456,within_image_annotation_id_rank,2675.0,3140.0,4248.0,1911.0,4799.0,4095.5,4248.0,8117928.0,0
scc_02,scc_02__region_0011,11,p1000,scc_02_p1000.tif,7,82,3,Dermis,"[2187.0,4852.0,1715.0,3769.0]",1974847.0,1752,0,4482,10859,within_image_annotation_id_rank,2187.0,4852.0,1715.0,3769.0,3044.5,6736.5,3769.0,6463835.0,0
scc_02,scc_02__region_0012,12,cs2,scc_02_cs2.tif,6,67,11,SCC,"[4242.0,874.0,1973.0,974.0]",1253690.0,676,0,6412,4586,within_image_annotation_id_rank,4242.0,874.0,1973.0,974.0,5228.5,1361.0,1973.0,1921702.0,0
scc_02,scc_02__region_0012,12,gt450,scc_02_gt450.tif,10,131,11,SCC,"[4430.0,869.0,1901.0,930.0]",1160357.0,676,0,6790,4732,within_image_annotation_id_rank,4430.0,869.0,1901.0,930.0,5380.5,1334.0,1901.0,1767930.0,0
scc_02,scc_02__region_0012,12,nz20,scc_02_nz20.tif,8,99,11,SCC,"[4780.0,1014.0,2208.0,1079.0]",1558928.0,676,0,7168,5392,within_image_annotation_id_rank,4780.0,1014.0,2208.0,1079.0,5884.0,1553.5,2208.0,2382432.0,0
scc_02,scc_02__region_0012,12,nz210,scc_02_nz210.tif,9,115,11,SCC,"[4968.0,1032.0,2264.0,1109.0]",1648156.0,676,0,7440,5456,within_image_annotation_id_rank,4968.0,1032.0,2264.0,1109.0,6100.0,1586.5,2264.0,2510776.0,0
scc_02,scc_02__region_0012,12,p1000,scc_02_p1000.tif,7,83,11,SCC,"[307.0,4584.0,991.0,2012.0]",1303958.5,676,0,4482,10859,within_image_annotation_id_rank,307.0,4584.0,991.0,2012.0,802.5,5590.0,2012.0,1993892.0,0
scc_02,scc_02__region_0013,13,cs2,scc_02_cs2.tif,6,68,6,Inflamm/Necrosis,"[4151.0,1050.0,1209.0,830.0]",266932.5,1182,0,6412,4586,within_image_annotation_id_rank,4151.0,1050.0,1209.0,830.0,4755.5,1465.0,1209.0,1003470.0,0
scc_02,scc_02__region_0013,13,gt450,scc_02_gt450.tif,10,132,6,Inflamm/Necrosis,"[4342.0,1019.0,1159.0,805.0]",246879.0,1182,0,6790,4732,within_image_annotation_id_rank,4342.0,1019.0,1159.0,805.0,4921.5,1421.5,1159.0,932995.0,0
scc_02,scc_02__region_0013,13,nz20,scc_02_nz20.tif,8,100,6,Inflamm/Necrosis,"[4678.0,1196.0,1349.0,928.0]",331785.0,1182,0,7168,5392,within_image_annotation_id_rank,4678.0,1196.0,1349.0,928.0,5352.5,1660.0,1349.0,1251872.0,0
scc_02,scc_02__region_0013,13,nz210,scc_02_nz210.tif,9,116,6,Inflamm/Necrosis,"[4862.0,1212.0,1381.0,959.0]",351068.5,1182,0,7440,5456,within_image_annotation_id_rank,4862.0,1212.0,1381.0,959.0,5552.5,1691.5,1381.0,1324379.0,0
scc_02,scc_02__region_0013,13,p1000,scc_02_p1000.tif,7,84,6,Inflamm/Necrosis,"[475.0,5460.0,852.0,1229.0]",277658.0,1182,0,4482,10859,within_image_annotation_id_rank,475.0,5460.0,852.0,1229.0,901.0,6074.5,1229.0,1047108.0,0
scc_02,scc_02__region_0014,14,cs2,scc_02_cs2.tif,6,69,4,Epidermis,"[1572.0,1230.0,2477.0,857.0]",169264.0,1630,0,6412,4586,within_image_annotation_id_rank,1572.0,1230.0,2477.0,857.0,2810.5,1658.5,2477.0,2122789.0,0
scc_02,scc_02__region_0014,14,gt450,scc_02_gt450.tif,10,133,4,Epidermis,"[1859.0,1166.0,2378.0,848.0]",156555.0,1630,0,6790,4732,within_image_annotation_id_rank,1859.0,1166.0,2378.0,848.0,3048.0,1590.0,2378.0,2016544.0,0
scc_02,scc_02__region_0014,14,nz20,scc_02_nz20.tif,8,101,4,Epidermis,"[1794.0,1377.0,2765.0,971.0]",210649.5,1630,0,7168,5392,within_image_annotation_id_rank,1794.0,1377.0,2765.0,971.0,3176.5,1862.5,2765.0,2684815.0,0
scc_02,scc_02__region_0014,14,nz210,scc_02_nz210.tif,9,117,4,Epidermis,"[1905.0,1386.0,2832.0,1011.0]",222710.0,1630,0,7440,5456,within_image_annotation_id_rank,1905.0,1386.0,2832.0,1011.0,3321.0,1891.5,2832.0,2863152.0,0
scc_02,scc_02__region_0014,14,p1000,scc_02_p1000.tif,7,85,4,Epidermis,"[642.0,6798.0,890.0,2520.0]",176262.0,1630,0,4482,10859,within_image_annotation_id_rank,642.0,6798.0,890.0,2520.0,1087.0,8058.0,2520.0,2242800.0,0
scc_02,scc_02__region_0015,15,cs2,scc_02_cs2.tif,6,70,3,Dermis,"[233.0,211.0,3782.0,1906.0]",2137502.5,2972,0,6412,4586,within_image_annotation_id_rank,233.0,211.0,3782.0,1906.0,2124.0,1164.0,3782.0,7208492.0,0
scc_02,scc_02__region_0015,15,gt450,scc_02_gt450.tif,10,134,3,Dermis,"[579.0,174.0,3625.0,1854.0]",1979102.0,2972,0,6790,4732,within_image_annotation_id_rank,579.0,174.0,3625.0,1854.0,2391.5,1101.0,3625.0,6720750.0,0
scc_02,scc_02__region_0015,15,nz20,scc_02_nz20.tif,8,102,3,Dermis,"[304.0,235.0,4217.0,2135.0]",2657732.0,2972,0,7168,5392,within_image_annotation_id_rank,304.0,235.0,4217.0,2135.0,2412.5,1302.5,4217.0,9003295.0,0
scc_02,scc_02__region_0015,15,nz210,scc_02_nz210.tif,9,118,3,Dermis,"[380.0,204.0,4317.0,2210.0]",2810667.5,2972,0,7440,5456,within_image_annotation_id_rank,380.0,204.0,4317.0,2210.0,2538.5,1309.0,4317.0,9540570.0,0
scc_02,scc_02__region_0015,15,p1000,scc_02_p1000.tif,7,86,3,Dermis,"[-405.0,6833.0,1958.0,3843.0]",2223614.0,2972,0,4482,10859,within_image_annotation_id_rank,-405.0,6833.0,1958.0,3843.0,574.0,8754.5,3843.0,7524594.0,0
scc_02,scc_02__region_0016,16,cs2,scc_02_cs2.tif,6,71,4,Epidermis,"[4159.0,2344.0,1310.0,894.0]",758331.5,110,0,6412,4586,within_image_annotation_id_rank,4159.0,2344.0,1310.0,894.0,4814.0,2791.0,1310.0,1171140.0,0
scc_02,scc_02__region_0016,16,gt450,scc_02_gt450.tif,10,135,4,Epidermis,"[4336.0,2273.0,1261.0,855.0]",701631.0,110,0,6790,4732,within_image_annotation_id_rank,4336.0,2273.0,1261.0,855.0,4966.5,2700.5,1261.0,1078155.0,0
scc_02,scc_02__region_0016,16,nz20,scc_02_nz20.tif,8,103,4,Epidermis,"[4677.0,2643.0,1465.0,989.0]",942198.5,110,0,7168,5392,within_image_annotation_id_rank,4677.0,2643.0,1465.0,989.0,5409.5,3137.5,1465.0,1448885.0,0
scc_02,scc_02__region_0016,16,nz210,scc_02_nz210.tif,9,119,4,Epidermis,"[4853.0,2706.0,1503.0,1019.0]",996888.0,110,0,7440,5456,within_image_annotation_id_rank,4853.0,2706.0,1503.0,1019.0,5604.5,3215.5,1503.0,1531557.0,0
scc_02,scc_02__region_0016,16,p1000,scc_02_p1000.tif,7,87,4,Epidermis,"[1802.0,5356.0,909.0,1335.0]",788215.5,110,0,4482,10859,within_image_annotation_id_rank,1802.0,5356.0,909.0,1335.0,2256.5,6023.5,1335.0,1213515.0,0
scc_03,scc_03__region_0001,1,cs2,scc_03_cs2.tif,11,136,4,Epidermis,"[3017.0,1285.0,1855.0,570.0]",228917.0,3170,0,5062,5542,within_image_annotation_id_rank,3017.0,1285.0,1855.0,570.0,3944.5,1570.0,1855.0,1057350.0,1
scc_03,scc_03__region_0001,1,gt450,scc_03_gt450.tif,15,400,4,Epidermis,"[3387.0,1330.0,1787.0,549.0]",212377.5,3170,0,5643,5493,within_image_annotation_id_rank,3387.0,1330.0,1787.0,549.0,4280.5,1604.5,1787.0,981063.0,1
scc_03,scc_03__region_0001,1,nz20,scc_03_nz20.tif,13,268,4,Epidermis,"[3630.0,1568.0,2076.0,627.0]",285145.5,3170,0,5888,6288,within_image_annotation_id_rank,3630.0,1568.0,2076.0,627.0,4668.0,1881.5,2076.0,1301652.0,1
scc_03,scc_03__region_0001,1,nz210,scc_03_nz210.tif,14,334,4,Epidermis,"[3543.0,1740.0,2126.0,655.0]",301399.5,3170,0,6000,7216,within_image_annotation_id_rank,3543.0,1740.0,2126.0,655.0,4606.0,2067.5,2126.0,1392530.0,1
scc_03,scc_03__region_0001,1,p1000,scc_03_p1000.tif,12,202,4,Epidermis,"[813.0,4960.0,576.0,1889.0]",237851.5,3170,0,4482,10859,within_image_annotation_id_rank,813.0,4960.0,576.0,1889.0,1101.0,5904.5,1889.0,1088064.0,1
scc_03,scc_03__region_0002,2,cs2,scc_03_cs2.tif,11,137,4,Epidermis,"[3200.0,514.0,957.0,917.0]",98578.5,1908,0,5062,5542,within_image_annotation_id_rank,3200.0,514.0,957.0,917.0,3678.5,972.5,957.0,877569.0,1
scc_03,scc_03__region_0002,2,gt450,scc_03_gt450.tif,15,401,4,Epidermis,"[3563.0,588.0,923.0,883.0]",91349.0,1908,0,5643,5493,within_image_annotation_id_rank,3563.0,588.0,923.0,883.0,4024.5,1029.5,923.0,815009.0,1
scc_03,scc_03__region_0002,2,nz20,scc_03_nz20.tif,13,269,4,Epidermis,"[3834.0,707.0,1070.0,1022.0]",122666.0,1908,0,5888,6288,within_image_annotation_id_rank,3834.0,707.0,1070.0,1022.0,4369.0,1218.0,1070.0,1093540.0,1
scc_03,scc_03__region_0002,2,nz210,scc_03_nz210.tif,14,335,4,Epidermis,"[3753.0,856.0,1097.0,1052.0]",129416.0,1908,0,6000,7216,within_image_annotation_id_rank,3753.0,856.0,1097.0,1052.0,4301.5,1382.0,1097.0,1154044.0,1
scc_03,scc_03__region_0002,2,p1000,scc_03_p1000.tif,12,203,4,Epidermis,"[25.0,5689.0,936.0,974.0]",102210.0,1908,0,4482,10859,within_image_annotation_id_rank,25.0,5689.0,936.0,974.0,493.0,6176.0,974.0,911664.0,1
scc_03,scc_03__region_0003,3,cs2,scc_03_cs2.tif,11,138,4,Epidermis,"[469.0,945.0,486.0,722.0]",87182.0,1308,0,5062,5542,within_image_annotation_id_rank,469.0,945.0,486.0,722.0,712.0,1306.0,722.0,350892.0,1
scc_03,scc_03__region_0003,3,gt450,scc_03_gt450.tif,15,402,4,Epidermis,"[930.0,1003.0,468.0,694.0]",80916.5,1308,0,5643,5493,within_image_annotation_id_rank,930.0,1003.0,468.0,694.0,1164.0,1350.0,694.0,324792.0,1
scc_03,scc_03__region_0003,3,nz20,scc_03_nz20.tif,13,270,4,Epidermis,"[780.0,1201.0,544.0,802.0]",108550.0,1308,0,5888,6288,within_image_annotation_id_rank,780.0,1201.0,544.0,802.0,1052.0,1602.0,802.0,436288.0,1
scc_03,scc_03__region_0003,3,nz210,scc_03_nz210.tif,14,336,4,Epidermis,"[620.0,1349.0,557.0,828.0]",114652.5,1308,0,6000,7216,within_image_annotation_id_rank,620.0,1349.0,557.0,828.0,898.5,1763.0,828.0,461196.0,1
scc_03,scc_03__region_0003,3,p1000,scc_03_p1000.tif,12,204,4,Epidermis,"[475.0,8948.0,735.0,495.0]",90522.5,1308,0,4482,10859,within_image_annotation_id_rank,475.0,8948.0,735.0,495.0,842.5,9195.5,735.0,363825.0,1
scc_03,scc_03__region_0004,4,cs2,scc_03_cs2.tif,11,139,4,Epidermis,"[390.0,1911.0,323.0,512.0]",70556.5,774,0,5062,5542,within_image_annotation_id_rank,390.0,1911.0,323.0,512.0,551.5,2167.0,512.0,165376.0,1
scc_03,scc_03__region_0004,4,gt450,scc_03_gt450.tif,15,403,4,Epidermis,"[853.0,1932.0,311.0,493.0]",65399.5,774,0,5643,5493,within_image_annotation_id_rank,853.0,1932.0,311.0,493.0,1008.5,2178.5,493.0,153323.0,1
scc_03,scc_03__region_0004,4,nz20,scc_03_nz20.tif,13,271,4,Epidermis,"[695.0,2276.0,361.0,572.0]",87837.5,774,0,5888,6288,within_image_annotation_id_rank,695.0,2276.0,361.0,572.0,875.5,2562.0,572.0,206492.0,1
scc_03,scc_03__region_0004,4,nz210,scc_03_nz210.tif,14,337,4,Epidermis,"[529.0,2457.0,371.0,588.0]",92668.5,774,0,6000,7216,within_image_annotation_id_rank,529.0,2457.0,371.0,588.0,714.5,2751.0,588.0,218148.0,1
scc_03,scc_03__region_0004,4,p1000,scc_03_p1000.tif,12,205,4,Epidermis,"[1460.0,9194.0,524.0,328.0]",73156.0,774,0,4482,10859,within_image_annotation_id_rank,1460.0,9194.0,524.0,328.0,1722.0,9358.0,524.0,171872.0,1
scc_03,scc_03__region_0005,5,cs2,scc_03_cs2.tif,11,140,4,Epidermis,"[528.0,1857.0,89.0,57.0]",2291.0,82,0,5062,5542,within_image_annotation_id_rank,528.0,1857.0,89.0,57.0,572.5,1885.5,89.0,5073.0,1
scc_03,scc_03__region_0005,5,gt450,scc_03_gt450.tif,15,404,4,Epidermis,"[986.0,1881.0,86.0,54.0]",2129.0,82,0,5643,5493,within_image_annotation_id_rank,986.0,1881.0,86.0,54.0,1029.0,1908.0,86.0,4644.0,1
scc_03,scc_03__region_0005,5,nz20,scc_03_nz20.tif,13,272,4,Epidermis,"[848.0,2217.0,100.0,64.0]",2868.5,82,0,5888,6288,within_image_annotation_id_rank,848.0,2217.0,100.0,64.0,898.0,2249.0,100.0,6400.0,1
scc_03,scc_03__region_0005,5,nz210,scc_03_nz210.tif,14,338,4,Epidermis,"[688.0,2396.0,102.0,65.0]",3001.0,82,0,6000,7216,within_image_annotation_id_rank,688.0,2396.0,102.0,65.0,739.0,2428.5,102.0,6630.0,1
scc_03,scc_03__region_0005,5,p1000,scc_03_p1000.tif,12,206,4,Epidermis,"[1406.0,9292.0,58.0,91.0]",2382.0,82,0,4482,10859,within_image_annotation_id_rank,1406.0,9292.0,58.0,91.0,1435.0,9337.5,91.0,5278.0,1
scc_03,scc_03__region_0006,6,cs2,scc_03_cs2.tif,11,141,4,Epidermis,"[424.0,2158.0,80.0,47.0]",2663.5,52,0,5062,5542,within_image_annotation_id_rank,424.0,2158.0,80.0,47.0,464.0,2181.5,80.0,3760.0,1
scc_03,scc_03__region_0006,6,gt450,scc_03_gt450.tif,15,405,4,Epidermis,"[886.0,2170.0,76.0,46.0]",2427.0,52,0,5643,5493,within_image_annotation_id_rank,886.0,2170.0,76.0,46.0,924.0,2193.0,76.0,3496.0,1
scc_03,scc_03__region_0006,6,nz20,scc_03_nz20.tif,13,273,4,Epidermis,"[733.0,2553.0,89.0,52.0]",3258.0,52,0,5888,6288,within_image_annotation_id_rank,733.0,2553.0,89.0,52.0,777.5,2579.0,89.0,4628.0,1
scc_03,scc_03__region_0006,6,nz210,scc_03_nz210.tif,14,339,4,Epidermis,"[568.0,2741.0,91.0,54.0]",3456.5,52,0,6000,7216,within_image_annotation_id_rank,568.0,2741.0,91.0,54.0,613.5,2768.0,91.0,4914.0,1
scc_03,scc_03__region_0006,6,p1000,scc_03_p1000.tif,12,207,4,Epidermis,"[1714.0,9407.0,47.0,81.0]",2745.0,52,0,4482,10859,within_image_annotation_id_rank,1714.0,9407.0,47.0,81.0,1737.5,9447.5,81.0,3807.0,1
scc_03,scc_03__region_0007,7,cs2,scc_03_cs2.tif,11,142,4,Epidermis,"[377.0,2205.0,112.0,45.0]",2538.0,58,0,5062,5542,within_image_annotation_id_rank,377.0,2205.0,112.0,45.0,433.0,2227.5,112.0,5040.0,1
scc_03,scc_03__region_0007,7,gt450,scc_03_gt450.tif,15,406,4,Epidermis,"[840.0,2215.0,108.0,43.0]",2390.0,58,0,5643,5493,within_image_annotation_id_rank,840.0,2215.0,108.0,43.0,894.0,2236.5,108.0,4644.0,1
scc_03,scc_03__region_0007,7,nz20,scc_03_nz20.tif,13,274,4,Epidermis,"[679.0,2605.0,126.0,50.0]",3218.5,58,0,5888,6288,within_image_annotation_id_rank,679.0,2605.0,126.0,50.0,742.0,2630.0,126.0,6300.0,1
scc_03,scc_03__region_0007,7,nz210,scc_03_nz210.tif,14,340,4,Epidermis,"[513.0,2794.0,129.0,52.0]",3385.0,58,0,6000,7216,within_image_annotation_id_rank,513.0,2794.0,129.0,52.0,577.5,2820.0,129.0,6708.0,1
scc_03,scc_03__region_0007,7,p1000,scc_03_p1000.tif,12,208,4,Epidermis,"[1761.0,9422.0,46.0,115.0]",2691.0,58,0,4482,10859,within_image_annotation_id_rank,1761.0,9422.0,46.0,115.0,1784.0,9479.5,115.0,5290.0,1
scc_03,scc_03__region_0008,8,cs2,scc_03_cs2.tif,11,143,4,Epidermis,"[389.0,2277.0,96.0,27.0]",1727.5,58,0,5062,5542,within_image_annotation_id_rank,389.0,2277.0,96.0,27.0,437.0,2290.5,96.0,2592.0,1
scc_03,scc_03__region_0008,8,gt450,scc_03_gt450.tif,15,407,4,Epidermis,"[852.0,2285.0,92.0,26.0]",1608.0,58,0,5643,5493,within_image_annotation_id_rank,852.0,2285.0,92.0,26.0,898.0,2298.0,92.0,2392.0,1
scc_03,scc_03__region_0008,8,nz20,scc_03_nz20.tif,13,275,4,Epidermis,"[694.0,2686.0,107.0,30.0]",2150.0,58,0,5888,6288,within_image_annotation_id_rank,694.0,2686.0,107.0,30.0,747.5,2701.0,107.0,3210.0,1
scc_03,scc_03__region_0008,8,nz210,scc_03_nz210.tif,14,341,4,Epidermis,"[528.0,2878.0,109.0,31.0]",2264.0,58,0,6000,7216,within_image_annotation_id_rank,528.0,2878.0,109.0,31.0,582.5,2893.5,109.0,3379.0,1
scc_03,scc_03__region_0008,8,p1000,scc_03_p1000.tif,12,209,4,Epidermis,"[1835.0,9426.0,28.0,98.0]",1808.5,58,0,4482,10859,within_image_annotation_id_rank,1835.0,9426.0,28.0,98.0,1849.0,9475.0,98.0,2744.0,1
scc_03,scc_03__region_0009,9,cs2,scc_03_cs2.tif,11,144,4,Epidermis,"[610.0,1676.0,630.0,297.0]",60776.0,1042,0,5062,5542,within_image_annotation_id_rank,610.0,1676.0,630.0,297.0,925.0,1824.5,630.0,187110.0,1
scc_03,scc_03__region_0009,9,gt450,scc_03_gt450.tif,15,408,4,Epidermis,"[1066.0,1707.0,607.0,285.0]",56346.5,1042,0,5643,5493,within_image_annotation_id_rank,1066.0,1707.0,607.0,285.0,1369.5,1849.5,607.0,172995.0,1
scc_03,scc_03__region_0009,9,nz20,scc_03_nz20.tif,13,276,4,Epidermis,"[940.0,2014.0,703.0,331.0]",75644.0,1042,0,5888,6288,within_image_annotation_id_rank,940.0,2014.0,703.0,331.0,1291.5,2179.5,703.0,232693.0,1
scc_03,scc_03__region_0009,9,nz210,scc_03_nz210.tif,14,342,4,Epidermis,"[782.0,2188.0,722.0,340.0]",79823.5,1042,0,6000,7216,within_image_annotation_id_rank,782.0,2188.0,722.0,340.0,1143.0,2358.0,722.0,245480.0,1
scc_03,scc_03__region_0009,9,p1000,scc_03_p1000.tif,12,210,4,Epidermis,"[1220.0,8658.0,303.0,641.0]",63104.0,1042,0,4482,10859,within_image_annotation_id_rank,1220.0,8658.0,303.0,641.0,1371.5,8978.5,641.0,194223.0,1
scc_03,scc_03__region_0010,10,cs2,scc_03_cs2.tif,11,145,4,Epidermis,"[1179.0,87.0,538.0,359.0]",26822.5,812,0,5062,5542,within_image_annotation_id_rank,1179.0,87.0,538.0,359.0,1448.0,266.5,538.0,193142.0,1
scc_03,scc_03__region_0010,10,gt450,scc_03_gt450.tif,15,409,4,Epidermis,"[1615.0,177.0,520.0,346.0]",24849.0,812,0,5643,5493,within_image_annotation_id_rank,1615.0,177.0,520.0,346.0,1875.0,350.0,520.0,179920.0,1
scc_03,scc_03__region_0010,10,nz20,scc_03_nz20.tif,13,277,4,Epidermis,"[1570.0,241.0,600.0,402.0]",33362.0,812,0,5888,6288,within_image_annotation_id_rank,1570.0,241.0,600.0,402.0,1870.0,442.0,600.0,241200.0,1
scc_03,scc_03__region_0010,10,nz210,scc_03_nz210.tif,14,343,4,Epidermis,"[1436.0,365.0,617.0,412.0]",35235.5,812,0,6000,7216,within_image_annotation_id_rank,1436.0,365.0,617.0,412.0,1744.5,571.0,617.0,254204.0,1
scc_03,scc_03__region_0010,10,p1000,scc_03_p1000.tif,12,211,4,Epidermis,"[-402.0,8173.0,368.0,548.0]",27795.0,812,0,4482,10859,within_image_annotation_id_rank,-402.0,8173.0,368.0,548.0,-218.0,8447.0,548.0,201664.0,1
scc_03,scc_03__region_0011,11,cs2,scc_03_cs2.tif,11,146,11,SCC,"[1023.0,1850.0,56.0,51.0]",1906.5,50,0,5062,5542,within_image_annotation_id_rank,1023.0,1850.0,56.0,51.0,1051.0,1875.5,56.0,2856.0,1
scc_03,scc_03__region_0011,11,gt450,scc_03_gt450.tif,15,410,11,SCC,"[1463.0,1874.0,54.0,49.0]",1780.5,50,0,5643,5493,within_image_annotation_id_rank,1463.0,1874.0,54.0,49.0,1490.0,1898.5,54.0,2646.0,1
scc_03,scc_03__region_0011,11,nz20,scc_03_nz20.tif,13,278,11,SCC,"[1401.0,2207.0,63.0,57.0]",2364.5,50,0,5888,6288,within_image_annotation_id_rank,1401.0,2207.0,63.0,57.0,1432.5,2235.5,63.0,3591.0,1
scc_03,scc_03__region_0011,11,nz210,scc_03_nz210.tif,14,344,11,SCC,"[1255.0,2387.0,64.0,60.0]",2527.0,50,0,6000,7216,within_image_annotation_id_rank,1255.0,2387.0,64.0,60.0,1287.0,2417.0,64.0,3840.0,1
scc_03,scc_03__region_0011,11,p1000,scc_03_p1000.tif,12,212,11,SCC,"[1397.0,8822.0,53.0,57.0]",2013.5,50,0,4482,10859,within_image_annotation_id_rank,1397.0,8822.0,53.0,57.0,1423.5,8850.5,57.0,3021.0,1
scc_03,scc_03__region_0012,12,cs2,scc_03_cs2.tif,11,147,11,SCC,"[1226.0,1711.0,231.0,144.0]",15918.5,132,0,5062,5542,within_image_annotation_id_rank,1226.0,1711.0,231.0,144.0,1341.5,1783.0,231.0,33264.0,1
scc_03,scc_03__region_0012,12,gt450,scc_03_gt450.tif,15,411,11,SCC,"[1659.0,1740.0,223.0,138.0]",14796.5,132,0,5643,5493,within_image_annotation_id_rank,1659.0,1740.0,223.0,138.0,1770.5,1809.0,223.0,30774.0,1
scc_03,scc_03__region_0012,12,nz20,scc_03_nz20.tif,13,279,11,SCC,"[1628.0,2051.0,258.0,160.0]",19787.5,132,0,5888,6288,within_image_annotation_id_rank,1628.0,2051.0,258.0,160.0,1757.0,2131.0,258.0,41280.0,1
scc_03,scc_03__region_0012,12,nz210,scc_03_nz210.tif,14,345,11,SCC,"[1488.0,2229.0,265.0,164.0]",20919.0,132,0,6000,7216,within_image_annotation_id_rank,1488.0,2229.0,265.0,164.0,1620.5,2311.0,265.0,43460.0,1
scc_03,scc_03__region_0012,12,p1000,scc_03_p1000.tif,12,213,11,SCC,"[1255.0,8437.0,146.0,235.0]",16543.5,132,0,4482,10859,within_image_annotation_id_rank,1255.0,8437.0,146.0,235.0,1328.0,8554.5,235.0,34310.0,1
scc_03,scc_03__region_0013,13,cs2,scc_03_cs2.tif,11,148,4,Epidermis,"[724.0,1596.0,197.0,87.0]",4189.5,150,0,5062,5542,within_image_annotation_id_rank,724.0,1596.0,197.0,87.0,822.5,1639.5,197.0,17139.0,1
scc_03,scc_03__region_0013,13,gt450,scc_03_gt450.tif,15,412,4,Epidermis,"[1176.0,1630.0,189.0,83.0]",3900.5,150,0,5643,5493,within_image_annotation_id_rank,1176.0,1630.0,189.0,83.0,1270.5,1671.5,189.0,15687.0,1
scc_03,scc_03__region_0013,13,nz20,scc_03_nz20.tif,13,280,4,Epidermis,"[1066.0,1926.0,220.0,95.0]",5224.0,150,0,5888,6288,within_image_annotation_id_rank,1066.0,1926.0,220.0,95.0,1176.0,1973.5,220.0,20900.0,1
scc_03,scc_03__region_0013,13,nz210,scc_03_nz210.tif,14,346,4,Epidermis,"[913.0,2096.0,225.0,99.0]",5525.0,150,0,6000,7216,within_image_annotation_id_rank,913.0,2096.0,225.0,99.0,1025.5,2145.5,225.0,22275.0,1
scc_03,scc_03__region_0013,13,p1000,scc_03_p1000.tif,12,214,4,Epidermis,"[1139.0,8983.0,88.0,200.0]",4378.5,150,0,4482,10859,within_image_annotation_id_rank,1139.0,8983.0,88.0,200.0,1183.0,9083.0,200.0,17600.0,1
scc_03,scc_03__region_0014,14,cs2,scc_03_cs2.tif,11,149,11,SCC,"[2083.0,1917.0,608.0,495.0]",187088.5,214,0,5062,5542,within_image_annotation_id_rank,2083.0,1917.0,608.0,495.0,2387.0,2164.5,608.0,300960.0,1
scc_03,scc_03__region_0014,14,gt450,scc_03_gt450.tif,15,413,11,SCC,"[2485.0,1938.0,586.0,477.0]",173679.5,214,0,5643,5493,within_image_annotation_id_rank,2485.0,1938.0,586.0,477.0,2778.0,2176.5,586.0,279522.0,1
scc_03,scc_03__region_0014,14,nz20,scc_03_nz20.tif,13,281,11,SCC,"[2588.0,2275.0,681.0,552.0]",233194.0,214,0,5888,6288,within_image_annotation_id_rank,2588.0,2275.0,681.0,552.0,2928.5,2551.0,681.0,375912.0,1
